prefix_row_id,participant_id,reader_group,reader_group_binary,prefix_type,prefix_value,prefix_order_index,evidence_available_until_prefix,n_words_observed,n_trials_observed,n_texts_observed,n_speeches_observed,n_fixations_observed,stable_enough_for_prediction,terminal_text_id,observed_text_ids,fold_id,inner_fold_id,split_regime,split_role,y_true,p_pred,y_pred,model_name,feature_group,threshold_source,calibration_source,prediction_uncertainty,probability_entropy,n_features,predictor_hash,clean_result,official_claim_allowed,benchmark_relative_claim_allowed,_prefix_priority,_prefix_value_numeric,accumulator,p_t,calibrated_p_t,uncertainty_estimate,evidence_count,accumulator_status,reader_sequence_key,y_pred_at_prefix,is_error
966,P50,typical_control,0,chronological_prefix,1000,5,P50::1165_p10_s56_w65,1000,1,1,1,1633,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.4850193450321668,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2497755799767347,0.9993523637753898,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.7055748783325096,0.7055748783325096,0.0496260554090223,10,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
968,P50,typical_control,0,trial_or_text_prefix,1,1,P50::1165_p13_s70_w4,1169,1,1,1,1892,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.1070904985144568,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0956221236423819,0.4910771616717037,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.574718842439624,0.574718842439624,0.0799518114380994,11,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
972,P50,typical_control,0,speech_prefix,1,1,P50::1165_p13_s70_w4,1169,1,1,1,1892,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.1070904985144568,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0956221236423819,0.4910771616717037,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.5805424882473009,0.5805424882473009,0.0940937167197231,12,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
969,P50,typical_control,0,trial_or_text_prefix,2,2,P50::1318_p26_s187_w75,3073,2,2,2,4695,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.7852000854946503,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1686609112338442,0.7505579775550599,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.7802035223350099,0.7802035223350099,0.0905320674769182,13,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
973,P50,typical_control,0,speech_prefix,2,2,P50::1318_p26_s187_w75,3073,2,2,2,4695,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.7852000854946503,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1686609112338442,0.7505579775550599,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.7878771925841621,0.7878771925841621,0.087465985727497,14,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
970,P50,typical_control,0,trial_or_text_prefix,3,3,P50::10440_p12_s1607_w83,4060,3,3,3,5923,True,10440,1165|1318|10440,1,,text_balanced_unseen_reader,outer_test,0,0.442041657142001,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2466408304931546,0.9902856622473726,201,8231497,True,False,True,2,3.0,learned_meta_aggregator,0.5737046806551104,0.5737046806551104,0.0970628237690621,15,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
974,P50,typical_control,0,speech_prefix,3,3,P50::10440_p12_s1607_w83,4060,3,3,3,5923,True,10440,1165|1318|10440,1,,text_balanced_unseen_reader,outer_test,0,0.442041657142001,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2466408304931546,0.9902856622473726,201,8231497,True,False,True,3,3.0,learned_meta_aggregator,0.585071139547294,0.585071139547294,0.102337542364917,16,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
961,P50,typical_control,0,word_count_prefix,all,6,P50::17526_p25_s1721_w12,6486,4,4,4,9177,True,17526,1165|1318|10440|17526,1,,text_balanced_unseen_reader,outer_test,0,0.7146566665970111,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2039225154854596,0.8626297097768565,201,8231497,True,False,True,0,1000000000.0,learned_meta_aggregator,0.6700663852390609,0.6700663852390609,0.1007121819204992,17,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
967,P50,typical_control,0,chronological_prefix,all,6,P50::17526_p25_s1721_w12,6486,4,4,4,9177,True,17526,1165|1318|10440|17526,1,,text_balanced_unseen_reader,outer_test,0,0.7146566665970111,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2039225154854596,0.8626297097768565,201,8231497,True,False,True,1,1000000000.0,learned_meta_aggregator,0.6786771364316828,0.6786771364316828,0.0988045121298913,18,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
971,P50,typical_control,0,trial_or_text_prefix,all,4,P50::17526_p25_s1721_w12,6486,4,4,4,9177,True,17526,1165|1318|10440|17526,1,,text_balanced_unseen_reader,outer_test,0,0.7146566665970111,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2039225154854596,0.8626297097768565,201,8231497,True,False,True,2,1000000000.0,learned_meta_aggregator,0.6869745692417576,0.6869745692417576,0.0967514431093695,19,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
975,P50,typical_control,0,speech_prefix,all,4,P50::17526_p25_s1721_w12,6486,4,4,4,9177,True,17526,1165|1318|10440|17526,1,,text_balanced_unseen_reader,outer_test,0,0.7146566665970111,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2039225154854596,0.8626297097768565,201,8231497,True,False,True,3,1000000000.0,learned_meta_aggregator,0.6950148879054752,0.6950148879054752,0.0946443714859475,20,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P50,1,True
1062,P55,typical_control,0,word_count_prefix,50,1,P55::1165_p0_s3_w49,50,1,1,1,111,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.4492475564501203,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2474241894737162,0.9925549663068708,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.2642536311619547,0.2642536311619547,0.0,1,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1068,P55,typical_control,0,chronological_prefix,50,1,P55::1165_p0_s3_w49,50,1,1,1,111,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.4492475564501203,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2474241894737162,0.9925549663068708,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.2734755455083726,0.2734755455083726,0.0046109571732089,2,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1063,P55,typical_control,0,word_count_prefix,100,2,P55::1165_p0_s4_w99,100,1,1,1,177,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.3963195818542851,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2392503708931297,0.968756933295632,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.249868109244128,0.249868109244128,0.0097142392166877,3,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1069,P55,typical_control,0,chronological_prefix,100,2,P55::1165_p0_s4_w99,100,1,1,1,177,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.3963195818542851,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2392503708931297,0.968756933295632,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.2540019778168723,0.2540019778168723,0.0091879782064364,4,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1064,P55,typical_control,0,word_count_prefix,250,3,P55::1165_p2_s13_w4,250,1,1,1,389,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.1542724716263294,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1304724761246327,0.6204296877602965,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.1552499793205258,0.1552499793205258,0.0428552593872993,5,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1070,P55,typical_control,0,chronological_prefix,250,3,P55::1165_p2_s13_w4,250,1,1,1,389,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.1542724716263294,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.1304724761246327,0.6204296877602965,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.1430282505024333,0.1430282505024333,0.0530999360076351,6,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1065,P55,typical_control,0,word_count_prefix,500,4,P55::1165_p5_s24_w2,500,1,1,1,757,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0862092893333139,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0787772477659589,0.4236887213142966,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.1234963340352802,0.1234963340352802,0.0603059265864559,7,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1071,P55,typical_control,0,chronological_prefix,500,4,P55::1165_p5_s24_w2,500,1,1,1,757,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0862092893333139,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0787772477659589,0.4236887213142966,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.117736587232534,0.117736587232534,0.0639863748751075,8,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1066,P55,typical_control,0,word_count_prefix,1000,5,P55::1165_p10_s56_w65,1000,1,1,1,1376,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0277129045305834,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0269448994530621,0.1827892025591492,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.1073918140658187,0.1073918140658187,0.0666613511447832,9,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1072,P55,typical_control,0,chronological_prefix,1000,5,P55::1165_p10_s56_w65,1000,1,1,1,1376,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0277129045305834,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0269448994530621,0.1827892025591492,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.102550816082138,0.102550816082138,0.0681948590125643,10,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1074,P55,typical_control,0,trial_or_text_prefix,1,1,P55::1165_p13_s70_w4,1169,1,1,1,1625,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0075238760765198,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.007467267365305,0.0638894620378088,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.0961675561853947,0.0961675561853947,0.0692549469236906,11,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1079,P55,typical_control,0,speech_prefix,1,1,P55::1165_p13_s70_w4,1169,1,1,1,1625,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0075238760765198,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.007467267365305,0.0638894620378088,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.0936998720219539,0.0936998720219539,0.0697116244922839,12,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1075,P55,typical_control,0,trial_or_text_prefix,2,2,P55::1318_p26_s187_w75,3073,2,2,2,4355,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.2949808723847212,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.20796715731187,0.875068743844374,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.1115570959861445,0.1115570959861445,0.0684782622588901,13,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1080,P55,typical_control,0,speech_prefix,2,2,P55::1318_p26_s187_w75,3073,2,2,2,4355,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.2949808723847212,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.20796715731187,0.875068743844374,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.1195917452985785,0.1195917452985785,0.0668418289278605,14,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1076,P55,typical_control,0,trial_or_text_prefix,3,3,P55::1323_p30_s290_w71,4886,3,3,3,6881,True,1323,1165|1318|1323,1,,text_balanced_unseen_reader,outer_test,0,0.6607857167903287,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2241479532762202,0.9240648427459868,201,8231497,True,False,True,2,3.0,learned_meta_aggregator,0.1672349678464927,0.1672349678464927,0.06461637304632,15,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1081,P55,typical_control,0,speech_prefix,3,3,P55::1323_p30_s290_w71,4886,3,3,3,6881,True,1323,1165|1318|1323,1,,text_balanced_unseen_reader,outer_test,0,0.6607857167903287,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2241479532762202,0.9240648427459868,201,8231497,True,False,True,3,3.0,learned_meta_aggregator,0.1747047075827791,0.1747047075827791,0.0626855616995608,16,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1067,P55,typical_control,0,word_count_prefix,all,6,P55::10365_p25_s610_w15,9659,6,6,6,14014,True,10365,1165|1318|1323|7797|7856|10365,1,,text_balanced_unseen_reader,outer_test,0,0.0098914189682201,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0097935787990152,0.0800724513717468,201,8231497,True,False,True,0,1000000000.0,learned_meta_aggregator,0.0283182155185842,0.0283182155185842,0.0682120744186308,17,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1073,P55,typical_control,0,chronological_prefix,all,6,P55::10365_p25_s610_w15,9659,6,6,6,14014,True,10365,1165|1318|1323|7797|7856|10365,1,,text_balanced_unseen_reader,outer_test,0,0.0098914189682201,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0097935787990152,0.0800724513717468,201,8231497,True,False,True,1,1000000000.0,learned_meta_aggregator,0.0282249068916045,0.0282249068916045,0.0720899251529948,18,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1078,P55,typical_control,0,trial_or_text_prefix,all,5,P55::10365_p25_s610_w15,9659,6,6,6,14014,True,10365,1165|1318|1323|7797|7856|10365,1,,text_balanced_unseen_reader,outer_test,0,0.0098914189682201,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0097935787990152,0.0800724513717468,201,8231497,True,False,True,2,1000000000.0,learned_meta_aggregator,0.0284830963091395,0.0284830963091395,0.0748379500756065,19,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1083,P55,typical_control,0,speech_prefix,all,5,P55::10365_p25_s610_w15,9659,6,6,6,14014,True,10365,1165|1318|1323|7797|7856|10365,1,,text_balanced_unseen_reader,outer_test,0,0.0098914189682201,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0097935787990152,0.0800724513717468,201,8231497,True,False,True,3,1000000000.0,learned_meta_aggregator,0.0290082759334748,0.0290082759334748,0.0767741252420235,20,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P55,0,False
1084,P56,typical_control,0,word_count_prefix,50,1,P56::1165_p0_s3_w49,50,1,1,1,50,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.000624412705142,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0006240228139156,0.0075475617333189,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.0575099527060099,0.0575099527060099,0.0,1,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1090,P56,typical_control,0,chronological_prefix,50,1,P56::1165_p0_s3_w49,50,1,1,1,50,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.000624412705142,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0006240228139156,0.0075475617333189,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.0601063527512553,0.0601063527512553,0.0012982000226226,2,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1085,P56,typical_control,0,word_count_prefix,100,2,P56::1165_p0_s4_w99,100,1,1,1,98,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0038463959368604,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0038316011751573,0.036395344155213,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.063345690227316,0.063345690227316,0.0023872446436178,3,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1091,P56,typical_control,0,chronological_prefix,100,2,P56::1165_p0_s4_w99,100,1,1,1,98,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0038463959368604,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0038316011751573,0.036395344155213,201,8231497,True,False,True,1,100.0,learned_meta_aggregator,0.0662292746685905,0.0662292746685905,0.00328939812522,4,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1086,P56,typical_control,0,word_count_prefix,250,3,P56::1165_p2_s13_w4,250,1,1,1,215,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.002682134092133,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0026749402488448,0.0267761777440269,201,8231497,True,False,True,0,250.0,learned_meta_aggregator,0.0706064903832516,0.0706064903832516,0.0045903100817204,5,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1092,P56,typical_control,0,chronological_prefix,250,3,P56::1165_p2_s13_w4,250,1,1,1,215,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.002682134092133,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0026749402488448,0.0267761777440269,201,8231497,True,False,True,1,250.0,learned_meta_aggregator,0.0737913273653716,0.0737913273653716,0.00566562372745,6,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1087,P56,typical_control,0,word_count_prefix,500,4,P56::1165_p5_s24_w2,500,1,1,1,418,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0076033656291001,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0075455544602103,0.0644487314842984,201,8231497,True,False,True,0,500.0,learned_meta_aggregator,0.0800872626043871,0.0800872626043871,0.0073767341350927,7,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1093,P56,typical_control,0,chronological_prefix,500,4,P56::1165_p5_s24_w2,500,1,1,1,418,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0076033656291001,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0075455544602103,0.0644487314842984,201,8231497,True,False,True,1,500.0,learned_meta_aggregator,0.0836207778107548,0.0836207778107548,0.0087438519053204,8,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1088,P56,typical_control,0,word_count_prefix,1000,5,P56::1165_p10_s56_w65,1000,1,1,1,822,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0043693398625627,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0043502487317281,0.0405383314503568,201,8231497,True,False,True,0,1000.0,learned_meta_aggregator,0.0931293526869027,0.0931293526869027,0.0111137803123508,9,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1094,P56,typical_control,0,chronological_prefix,1000,5,P56::1165_p10_s56_w65,1000,1,1,1,822,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0043693398625627,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0043502487317281,0.0405383314503568,201,8231497,True,False,True,1,1000.0,learned_meta_aggregator,0.0972219049477238,0.0972219049477238,0.0129692935159726,10,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1096,P56,typical_control,0,trial_or_text_prefix,1,1,P56::1165_p13_s70_w4,1169,1,1,1,934,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0021172210949767,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0021127384698117,0.0218598400287086,201,8231497,True,False,True,2,1.0,learned_meta_aggregator,0.1034862188300393,0.1034862188300393,0.0149009804737913,11,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1102,P56,typical_control,0,speech_prefix,1,1,P56::1165_p13_s70_w4,1169,1,1,1,934,True,1165,1165,1,,text_balanced_unseen_reader,outer_test,0,0.0021172210949767,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0021127384698117,0.0218598400287086,201,8231497,True,False,True,3,1.0,learned_meta_aggregator,0.1079206639314326,0.1079206639314326,0.0166029085429683,12,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1097,P56,typical_control,0,trial_or_text_prefix,2,2,P56::1318_p26_s187_w75,3073,2,2,2,2184,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.0328598410329878,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0317800718802746,0.2085370416391205,201,8231497,True,False,True,2,2.0,learned_meta_aggregator,0.0904599293069478,0.0904599293069478,0.0162046221539638,13,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1103,P56,typical_control,0,speech_prefix,2,2,P56::1318_p26_s187_w75,3073,2,2,2,2184,True,1318,1165|1318,1,,text_balanced_unseen_reader,outer_test,0,0.0328598410329878,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0317800718802746,0.2085370416391205,201,8231497,True,False,True,3,2.0,learned_meta_aggregator,0.0940216554892845,0.0940216554892845,0.0159943902692833,14,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1098,P56,typical_control,0,trial_or_text_prefix,3,3,P56::7856_p16_s483_w105,4925,3,3,3,3974,True,7856,1165|1318|7856,1,,text_balanced_unseen_reader,outer_test,0,0.63356899537627,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2321593234741739,0.9478922525126264,201,8231497,True,False,True,2,3.0,learned_meta_aggregator,0.1357065270988113,0.1357065270988113,0.0205265133669683,15,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1104,P56,typical_control,0,speech_prefix,3,3,P56::7856_p16_s483_w105,4925,3,3,3,3974,True,7856,1165|1318|7856,1,,text_balanced_unseen_reader,outer_test,0,0.63356899537627,1,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2321593234741739,0.9478922525126264,201,8231497,True,False,True,3,3.0,learned_meta_aggregator,0.1265029720894847,0.1265029720894847,0.0222532153751134,16,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1089,P56,typical_control,0,word_count_prefix,all,6,P56::202209_p1_s1520_w59,7164,10,10,10,6260,True,202209,1165|1318|7856|10365|202201|202202|202203|202207|202208|202209,1,,text_balanced_unseen_reader,outer_test,0,0.1088597559889927,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0970093095150096,0.496467029101564,201,8231497,True,False,True,0,1000000000.0,learned_meta_aggregator,0.0019557743641629,0.0019557743641629,0.0295539380954994,17,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1095,P56,typical_control,0,chronological_prefix,all,6,P56::202209_p1_s1520_w59,7164,10,10,10,6260,True,202209,1165|1318|7856|10365|202201|202202|202203|202207|202208|202209,1,,text_balanced_unseen_reader,outer_test,0,0.1088597559889927,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0970093095150096,0.496467029101564,201,8231497,True,False,True,1,1000000000.0,learned_meta_aggregator,0.0020773573310583,0.0020773573310583,0.0341447293426582,18,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1101,P56,typical_control,0,trial_or_text_prefix,all,6,P56::202209_p1_s1520_w59,7164,10,10,10,6260,True,202209,1165|1318|7856|10365|202201|202202|202203|202207|202208|202209,1,,text_balanced_unseen_reader,outer_test,0,0.1088597559889927,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0970093095150096,0.496467029101564,201,8231497,True,False,True,2,1000000000.0,learned_meta_aggregator,0.0022054502008431,0.0022054502008431,0.0373166936124098,19,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
1106,P56,typical_control,0,speech_prefix,all,5,P56::202209_p1_s1520_w59,7164,10,10,10,6260,True,202209,1165|1318|7856|10365|202201|202202|202203|202207|202208|202209,1,,text_balanced_unseen_reader,outer_test,0,0.1088597559889927,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.0970093095150096,0.496467029101564,201,8231497,True,False,True,3,1000000000.0,learned_meta_aggregator,0.0023403826543937,0.0023403826543937,0.0396012122417002,20,complete,outer_test:text_balanced_unseen_reader:1:all_allowed_online:P56,0,False
82,P05,typical_control,0,word_count_prefix,50,1,P05::7905_p0_s615_w49,50,1,1,1,53,True,7905,7905,2,,text_balanced_unseen_reader,outer_test,0,0.2873806550069013,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2047930141347056,0.8653135855195455,177,4842823,True,False,True,0,50.0,learned_meta_aggregator,0.1214309448410363,0.1214309448410363,0.0,1,complete,outer_test:text_balanced_unseen_reader:2:all_allowed_online:P05,0,False
88,P05,typical_control,0,chronological_prefix,50,1,P05::7905_p0_s615_w49,50,1,1,1,53,True,7905,7905,2,,text_balanced_unseen_reader,outer_test,0,0.2873806550069013,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2047930141347056,0.8653135855195455,177,4842823,True,False,True,1,50.0,learned_meta_aggregator,0.1248655292846241,0.1248655292846241,0.0017172922217938,2,complete,outer_test:text_balanced_unseen_reader:2:all_allowed_online:P05,0,False
83,P05,typical_control,0,word_count_prefix,100,2,P05::7905_p1_s618_w5,100,1,1,1,100,True,7905,7905,2,,text_balanced_unseen_reader,outer_test,0,0.3918159940736831,0,D3_OnlinePrefix_logistic_regression,all_allowed_online,fixed_0_5,identity,0.2382962208617346,0.9659614793105816,201,8231497,True,False,True,0,100.0,learned_meta_aggregator,0.1559507174847185,0.1559507174847185,0.0155266795445306,3,complete,outer_test:text_balanced_unseen_reader:2:all_allowed_online:P05,0,False
